[train] dataset=CIFAR10 alpha=0.5 gpu=0 config=configs/default_ppfpsl.yaml python=python
[Run] id=20260908_195152
  目录=./results/CIFAR10/runs/20260908_195152_a0.5
  acc.csv / metrics.csv / config.json / train.log / checkpoint.pt
Files already downloaded and verified
[HParams] METHOD_REV=10 adaptive=1 capA=0.0/0.0 capB=0.0 warmup=[0.3,0.4] aux_ratio=0.3 geom=[0.12,0.35] gate_anneal=0.15 p2_exit_A=0.08 tau_w=0.95 tau0=0.92 d0=0.1 etaB=0.6 pp_b=0.06 p3_boost=0.15 teacher=0 mu_p=0.97 lA=1.0 lB=1.0 lP=0.1 seed_model=7 seed_partition=0 seed_sample=7 workers=16
dataset:CIFAR10
num_classes:10
num_labeled:500
non_iid:0.5
mu:2
num_rounds:300
batch_label:128, batch_unlabel:128
client 0 labeled number per class : [56, 1, 14, 0, 41, 33, 22, 47, 36, 0]
client 0 unlabeled number per class  : [446, 94, 3, 415, 412, 266, 58, 349, 15, 192]
client 1 labeled number per class : [1, 48, 36, 37, 1, 16, 24, 15, 21, 51]
client 1 unlabeled number per class  : [0, 373, 463, 6, 24, 204, 384, 116, 420, 260]
client 2 labeled number per class : [39, 56, 8, 36, 1, 2, 40, 9, 45, 14]
client 2 unlabeled number per class  : [172, 153, 459, 370, 126, 428, 8, 6, 61, 467]
client 3 labeled number per class : [3, 1, 44, 19, 39, 66, 3, 36, 3, 36]
client 3 unlabeled number per class  : [277, 296, 19, 72, 313, 1, 465, 453, 354, 0]
client 4 labeled number per class : [34, 45, 46, 31, 2, 16, 8, 0, 60, 8]
client 4 unlabeled number per class  : [210, 26, 245, 194, 0, 287, 100, 290, 448, 450]
client 5 labeled number per class : [0, 0, 0, 28, 54, 25, 48, 45, 6, 44]
client 5 unlabeled number per class  : [258, 385, 182, 267, 444, 189, 368, 157, 0, 0]
client 6 labeled number per class : [51, 3, 43, 1, 36, 62, 3, 36, 15, 0]
client 6 unlabeled number per class  : [414, 473, 177, 353, 382, 272, 179, 0, 0, 0]
client 7 labeled number per class : [17, 44, 2, 47, 15, 1, 52, 7, 21, 44]
client 7 unlabeled number per class  : [1, 2, 235, 112, 63, 164, 279, 488, 457, 449]
client 8 labeled number per class : [43, 0, 2, 22, 8, 22, 38, 12, 48, 55]
client 8 unlabeled number per class  : [210, 37, 0, 462, 3, 373, 54, 228, 448, 435]
client 9 labeled number per class : [10, 59, 51, 33, 43, 12, 4, 38, 0, 0]
client 9 unlabeled number per class  : [224, 402, 439, 12, 460, 77, 403, 233, 0, 0]
client 10 labeled number per class : [1, 7, 4, 16, 1, 32, 44, 53, 44, 48]
client 10 unlabeled number per class  : [241, 400, 468, 271, 385, 55, 191, 66, 107, 66]
client 11 labeled number per class : [53, 47, 53, 32, 45, 14, 6, 0, 0, 0]
client 11 unlabeled number per class  : [241, 47, 13, 165, 70, 391, 233, 364, 345, 381]
client 12 labeled number per class : [24, 17, 0, 55, 49, 24, 16, 47, 18, 0]
client 12 unlabeled number per class  : [397, 425, 332, 288, 72, 446, 207, 30, 53, 0]
client 13 labeled number per class : [22, 23, 51, 1, 3, 26, 35, 5, 33, 51]
client 13 unlabeled number per class  : [62, 20, 121, 136, 392, 6, 226, 441, 404, 442]
client 14 labeled number per class : [43, 35, 14, 35, 6, 47, 43, 27, 0, 0]
client 14 unlabeled number per class  : [462, 366, 29, 92, 129, 0, 364, 131, 224, 453]
client 15 labeled number per class : [2, 8, 40, 7, 55, 1, 1, 29, 60, 47]
client 15 unlabeled number per class  : [0, 87, 411, 358, 327, 434, 99, 287, 247, 0]
client 16 labeled number per class : [50, 6, 46, 45, 0, 29, 2, 12, 1, 59]
client 16 unlabeled number per class  : [325, 0, 420, 365, 335, 53, 75, 121, 99, 457]
client 17 labeled number per class : [0, 37, 1, 7, 52, 15, 61, 34, 43, 0]
client 17 unlabeled number per class  : [97, 447, 56, 130, 107, 378, 371, 286, 378, 0]
client 18 labeled number per class : [51, 14, 31, 45, 0, 1, 16, 3, 46, 43]
client 18 unlabeled number per class  : [462, 99, 242, 143, 163, 358, 434, 230, 116, 3]
client 19 labeled number per class : [0, 49, 14, 3, 49, 56, 34, 45, 0, 0]
client 19 unlabeled number per class  : [1, 368, 186, 289, 293, 118, 2, 224, 324, 445]
[Schedule] adaptive=1 warmup=[0.30,0.40] geom=[0.12,0.35] capA=0.00/0.00 geom_rel=Phase2 gate 0→1 over 45 rounds target A-prec=0.9 A-ratio=0.22
Server:   0%|          | 0/300 [00:00<?, ?it/s]Server:   0%|          | 1/300 [01:48<9:00:59, 108.56s/it]Round 1/300 | Acc:0.1541 Best:0.1541@1 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:1.1703 (sup:1.126 A:0.044 B:0.000 proto:2.109) | Route: A:7.47% B:0.00% C:92.53% capA:0.00 | MA:7.47% geomDrop:0.00% | A-Prec:50.40% B-Prec:0.00% | proto Ashare:12.77% Auniq:6249.2 dirty:49.55% lab×48.6 | rel r:0.594 m:0.000 alpha:1.000
Server:   1%|          | 2/300 [03:43<9:16:55, 112.13s/it]Round 2/300 | Acc:0.3721 Best:0.3721@2 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.9571 (sup:0.881 A:0.076 B:0.000 proto:2.196) | Route: A:12.07% B:0.00% C:87.93% capA:0.00 | MA:12.07% geomDrop:0.00% | A-Prec:56.27% B-Prec:0.00% | proto Ashare:19.17% Auniq:8270.2 dirty:43.64% lab×48.6 | rel r:0.643 m:0.000 alpha:1.000
Server:  10%|█         | 31/300 [1:06:22<9:56:13, 132.99s/it]Round 31/300 | Acc:0.5979 Best:0.6506@21 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3327 (sup:0.102 A:0.231 B:0.000 proto:1.808) | Route: A:51.71% B:0.00% C:48.29% capA:0.00 | MA:51.71% geomDrop:0.00% | A-Prec:70.43% B-Prec:0.00% | proto Ashare:50.61% Auniq:17394.2 dirty:29.44% lab×48.6 | rel r:0.858 m:0.000 alpha:1.000
Server:  11%|█         | 32/300 [1:08:40<9:59:56, 134.31s/it]Round 32/300 | Acc:0.5963 Best:0.6506@21 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3050 (sup:0.073 A:0.232 B:0.000 proto:1.787) | Route: A:53.49% B:0.00% C:46.51% capA:0.00 | MA:53.49% geomDrop:0.00% | A-Prec:73.49% B-Prec:0.00% | proto Ashare:51.46% Auniq:17649.8 dirty:26.38% lab×48.6 | rel r:0.865 m:0.000 alpha:1.000
Server:  11%|█         | 33/300 [1:10:54<9:57:45, 134.33s/it]Round 33/300 | Acc:0.6250 Best:0.6506@21 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3068 (sup:0.069 A:0.237 B:0.000 proto:1.760) | Route: A:53.30% B:0.00% C:46.70% capA:0.00 | MA:53.30% geomDrop:0.00% | A-Prec:69.26% B-Prec:0.00% | proto Ashare:51.38% Auniq:17475.9 dirty:30.62% lab×48.6 | rel r:0.862 m:0.000 alpha:1.000
Server:  11%|█▏        | 34/300 [1:13:05<9:50:45, 133.25s/it]Round 34/300 | Acc:0.6495 Best:0.6506@21 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3031 (sup:0.076 A:0.227 B:0.000 proto:1.779) | Route: A:52.60% B:0.00% C:47.40% capA:0.00 | MA:52.60% geomDrop:0.00% | A-Prec:75.18% B-Prec:0.00% | proto Ashare:51.05% Auniq:17489.2 dirty:24.68% lab×48.6 | rel r:0.860 m:0.000 alpha:1.000
Server:  12%|█▏        | 35/300 [1:15:19<9:49:15, 133.42s/it]Round 35/300 | Acc:0.6586 Best:0.6586@35 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2967 (sup:0.062 A:0.234 B:0.000 proto:1.744) | Route: A:54.98% B:0.00% C:45.02% capA:0.00 | MA:54.98% geomDrop:0.00% | A-Prec:74.92% B-Prec:0.00% | proto Ashare:52.17% Auniq:17595.4 dirty:24.95% lab×48.6 | rel r:0.867 m:0.000 alpha:1.000
Server:  12%|█▏        | 36/300 [1:17:37<9:53:58, 134.99s/it]Round 36/300 | Acc:0.6784 Best:0.6784@36 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2897 (sup:0.054 A:0.236 B:0.000 proto:1.681) | Route: A:54.70% B:0.00% C:45.30% capA:0.00 | MA:54.70% geomDrop:0.00% | A-Prec:75.09% B-Prec:0.00% | proto Ashare:52.03% Auniq:17648.7 dirty:24.78% lab×48.6 | rel r:0.867 m:0.000 alpha:1.000
Server:  12%|█▏        | 37/300 [1:19:49<9:47:21, 134.00s/it]Round 37/300 | Acc:0.7007 Best:0.7007@37 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2939 (sup:0.054 A:0.240 B:0.000 proto:1.711) | Route: A:55.79% B:0.00% C:44.21% capA:0.00 | MA:55.79% geomDrop:0.00% | A-Prec:72.59% B-Prec:0.00% | proto Ashare:52.52% Auniq:17943.0 dirty:27.29% lab×48.6 | rel r:0.873 m:0.000 alpha:1.000
Server:  13%|█▎        | 38/300 [1:22:09<9:53:31, 135.92s/it]Round 38/300 | Acc:0.6894 Best:0.7007@37 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2903 (sup:0.051 A:0.239 B:0.000 proto:1.768) | Route: A:55.01% B:0.00% C:44.99% capA:0.00 | MA:55.01% geomDrop:0.00% | A-Prec:71.08% B-Prec:0.00% | proto Ashare:52.18% Auniq:17743.8 dirty:28.80% lab×48.6 | rel r:0.869 m:0.000 alpha:1.000
Server:  13%|█▎        | 39/300 [1:24:23<9:48:37, 135.31s/it]Round 39/300 | Acc:0.6762 Best:0.7007@37 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2922 (sup:0.053 A:0.239 B:0.000 proto:1.770) | Route: A:55.47% B:0.00% C:44.53% capA:0.00 | MA:55.47% geomDrop:0.00% | A-Prec:73.47% B-Prec:0.00% | proto Ashare:52.38% Auniq:17864.4 dirty:26.40% lab×48.6 | rel r:0.871 m:0.000 alpha:1.000
Server:  13%|█▎        | 40/300 [1:26:39<9:46:36, 135.37s/it]Round 40/300 | Acc:0.6149 Best:0.7007@37 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2972 (sup:0.052 A:0.245 B:0.000 proto:1.795) | Route: A:55.77% B:0.00% C:44.23% capA:0.00 | MA:55.77% geomDrop:0.00% | A-Prec:68.38% B-Prec:0.00% | proto Ashare:52.52% Auniq:17911.9 dirty:31.50% lab×48.6 | rel r:0.870 m:0.000 alpha:1.000
Server:  14%|█▎        | 41/300 [1:29:00<9:52:24, 137.24s/it]Round 41/300 | Acc:0.5703 Best:0.7007@37 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2979 (sup:0.059 A:0.239 B:0.000 proto:1.738) | Route: A:57.04% B:0.00% C:42.96% capA:0.00 | MA:57.04% geomDrop:0.00% | A-Prec:66.34% B-Prec:0.00% | proto Ashare:53.09% Auniq:18087.3 dirty:33.54% lab×48.6 | rel r:0.874 m:0.000 alpha:1.000
Server:  14%|█▍        | 42/300 [1:31:12<9:42:59, 135.58s/it]Round 42/300 | Acc:0.7090 Best:0.7090@42 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3080 (sup:0.074 A:0.234 B:0.000 proto:1.690) | Route: A:56.67% B:0.00% C:43.33% capA:0.00 | MA:56.67% geomDrop:0.00% | A-Prec:75.89% B-Prec:0.00% | proto Ashare:52.92% Auniq:17909.2 dirty:23.98% lab×48.6 | rel r:0.874 m:0.000 alpha:1.000
Server:  14%|█▍        | 43/300 [1:33:29<9:42:59, 136.11s/it]Round 43/300 | Acc:0.6951 Best:0.7090@42 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2868 (sup:0.050 A:0.236 B:0.000 proto:1.721) | Route: A:56.03% B:0.00% C:43.97% capA:0.00 | MA:56.03% geomDrop:0.00% | A-Prec:72.96% B-Prec:0.00% | proto Ashare:52.63% Auniq:17983.2 dirty:26.92% lab×48.6 | rel r:0.873 m:0.000 alpha:1.000
Server:  15%|█▍        | 44/300 [1:35:49<9:45:51, 137.31s/it]Round 44/300 | Acc:0.6858 Best:0.7090@42 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2930 (sup:0.053 A:0.241 B:0.000 proto:1.703) | Route: A:55.64% B:0.00% C:44.36% capA:0.00 | MA:55.64% geomDrop:0.00% | A-Prec:72.40% B-Prec:0.00% | proto Ashare:52.46% Auniq:17957.6 dirty:27.47% lab×48.6 | rel r:0.871 m:0.000 alpha:1.000
Server:  15%|█▌        | 45/300 [1:38:09<9:47:00, 138.12s/it]Round 45/300 | Acc:0.6987 Best:0.7090@42 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2821 (sup:0.046 A:0.236 B:0.000 proto:1.664) | Route: A:57.80% B:0.00% C:42.20% capA:0.00 | MA:57.80% geomDrop:0.00% | A-Prec:74.75% B-Prec:0.00% | proto Ashare:53.42% Auniq:18074.7 dirty:25.11% lab×48.6 | rel r:0.878 m:0.000 alpha:1.000
Server:  15%|█▌        | 46/300 [1:40:24<9:39:54, 136.99s/it]Round 46/300 | Acc:0.6709 Best:0.7090@42 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2865 (sup:0.045 A:0.241 B:0.000 proto:1.698) | Route: A:58.01% B:0.00% C:41.99% capA:0.00 | MA:58.01% geomDrop:0.00% | A-Prec:73.34% B-Prec:0.00% | proto Ashare:53.51% Auniq:18085.7 dirty:26.54% lab×48.6 | rel r:0.878 m:0.000 alpha:1.000
Server:  16%|█▌        | 47/300 [1:42:39<9:34:47, 136.31s/it]Round 47/300 | Acc:0.6684 Best:0.7090@42 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2808 (sup:0.045 A:0.236 B:0.000 proto:1.661) | Route: A:57.33% B:0.00% C:42.67% capA:0.00 | MA:57.33% geomDrop:0.00% | A-Prec:71.80% B-Prec:0.00% | proto Ashare:53.22% Auniq:17968.3 dirty:28.08% lab×48.6 | rel r:0.876 m:0.000 alpha:1.000
Server:  16%|█▌        | 48/300 [1:44:47<9:22:45, 133.99s/it]Round 48/300 | Acc:0.6257 Best:0.7090@42 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2828 (sup:0.041 A:0.241 B:0.000 proto:1.651) | Route: A:57.68% B:0.00% C:42.32% capA:0.00 | MA:57.68% geomDrop:0.00% | A-Prec:71.17% B-Prec:0.00% | proto Ashare:53.38% Auniq:18038.7 dirty:28.71% lab×48.6 | rel r:0.877 m:0.000 alpha:1.000
Server:  16%|█▋        | 49/300 [1:47:07<9:28:11, 135.82s/it]Round 49/300 | Acc:0.6945 Best:0.7090@42 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2953 (sup:0.058 A:0.237 B:0.000 proto:1.682) | Route: A:58.44% B:0.00% C:41.56% capA:0.00 | MA:58.44% geomDrop:0.00% | A-Prec:70.08% B-Prec:0.00% | proto Ashare:53.70% Auniq:18283.0 dirty:29.81% lab×48.6 | rel r:0.881 m:0.000 alpha:1.000
Server:  17%|█▋        | 50/300 [1:49:23<9:25:42, 135.77s/it]Round 50/300 | Acc:0.7180 Best:0.7180@50 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2733 (sup:0.041 A:0.232 B:0.000 proto:1.624) | Route: A:60.01% B:0.00% C:39.99% capA:0.00 | MA:60.01% geomDrop:0.00% | A-Prec:78.34% B-Prec:0.00% | proto Ashare:54.37% Auniq:18074.2 dirty:21.55% lab×48.6 | rel r:0.885 m:0.000 alpha:1.000
Server:  17%|█▋        | 51/300 [1:51:50<9:38:09, 139.32s/it]Round 51/300 | Acc:0.7373 Best:0.7373@51 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2813 (sup:0.044 A:0.237 B:0.000 proto:1.677) | Route: A:57.93% B:0.00% C:42.07% capA:0.00 | MA:57.93% geomDrop:0.00% | A-Prec:73.96% B-Prec:0.00% | proto Ashare:53.47% Auniq:17934.3 dirty:25.93% lab×48.6 | rel r:0.879 m:0.000 alpha:1.000
Server:  17%|█▋        | 52/300 [1:54:16<9:43:47, 141.24s/it]Round 52/300 | Acc:0.7081 Best:0.7373@51 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2716 (sup:0.035 A:0.237 B:0.000 proto:1.656) | Route: A:58.60% B:0.00% C:41.40% capA:0.00 | MA:58.60% geomDrop:0.00% | A-Prec:74.67% B-Prec:0.00% | proto Ashare:53.77% Auniq:18031.6 dirty:25.21% lab×48.6 | rel r:0.880 m:0.000 alpha:1.000
Server:  18%|█▊        | 53/300 [1:56:46<9:52:00, 143.81s/it]Round 53/300 | Acc:0.6980 Best:0.7373@51 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2795 (sup:0.044 A:0.235 B:0.000 proto:1.617) | Route: A:61.53% B:0.00% C:38.47% capA:0.00 | MA:61.53% geomDrop:0.00% | A-Prec:76.27% B-Prec:0.00% | proto Ashare:54.99% Auniq:18346.1 dirty:23.62% lab×48.6 | rel r:0.891 m:0.000 alpha:1.000
Server:  18%|█▊        | 54/300 [1:59:04<9:42:57, 142.19s/it]Round 54/300 | Acc:0.7100 Best:0.7373@51 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2708 (sup:0.036 A:0.235 B:0.000 proto:1.594) | Route: A:58.60% B:0.00% C:41.40% capA:0.00 | MA:58.60% geomDrop:0.00% | A-Prec:76.85% B-Prec:0.00% | proto Ashare:53.77% Auniq:17948.3 dirty:23.02% lab×48.6 | rel r:0.880 m:0.000 alpha:1.000
Server:  18%|█▊        | 55/300 [2:01:14<9:25:26, 138.48s/it]Round 55/300 | Acc:0.7039 Best:0.7373@51 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2649 (sup:0.030 A:0.235 B:0.000 proto:1.601) | Route: A:60.38% B:0.00% C:39.62% capA:0.00 | MA:60.38% geomDrop:0.00% | A-Prec:79.04% B-Prec:0.00% | proto Ashare:54.53% Auniq:17987.0 dirty:20.84% lab×48.6 | rel r:0.884 m:0.000 alpha:1.000
Server:  19%|█▊        | 56/300 [2:03:43<9:35:29, 141.51s/it]Round 56/300 | Acc:0.7316 Best:0.7373@51 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2838 (sup:0.045 A:0.239 B:0.000 proto:1.627) | Route: A:62.37% B:0.00% C:37.63% capA:0.00 | MA:62.37% geomDrop:0.00% | A-Prec:75.84% B-Prec:0.00% | proto Ashare:55.33% Auniq:18471.8 dirty:24.05% lab×48.6 | rel r:0.893 m:0.000 alpha:1.000
Server:  19%|█▉        | 57/300 [2:06:02<9:30:15, 140.81s/it]Round 57/300 | Acc:0.7237 Best:0.7373@51 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2754 (sup:0.035 A:0.240 B:0.000 proto:1.610) | Route: A:61.10% B:0.00% C:38.90% capA:0.00 | MA:61.10% geomDrop:0.00% | A-Prec:74.26% B-Prec:0.00% | proto Ashare:54.82% Auniq:18402.1 dirty:25.63% lab×48.6 | rel r:0.889 m:0.000 alpha:1.000
Server:  19%|█▉        | 58/300 [2:08:29<9:35:46, 142.75s/it]Round 58/300 | Acc:0.7439 Best:0.7439@58 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2626 (sup:0.029 A:0.234 B:0.000 proto:1.592) | Route: A:62.65% B:0.00% C:37.35% capA:0.00 | MA:62.65% geomDrop:0.00% | A-Prec:79.17% B-Prec:0.00% | proto Ashare:55.44% Auniq:18408.2 dirty:20.71% lab×48.6 | rel r:0.893 m:0.000 alpha:1.000
Server:  20%|█▉        | 59/300 [2:10:38<9:17:06, 138.70s/it]Round 59/300 | Acc:0.7288 Best:0.7439@58 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2740 (sup:0.032 A:0.242 B:0.000 proto:1.575) | Route: A:60.92% B:0.00% C:39.08% capA:0.00 | MA:60.92% geomDrop:0.00% | A-Prec:80.21% B-Prec:0.00% | proto Ashare:54.74% Auniq:18320.0 dirty:19.67% lab×48.6 | rel r:0.888 m:0.000 alpha:1.000
Server:  20%|██        | 60/300 [2:13:12<9:32:10, 143.04s/it]Round 60/300 | Acc:0.7309 Best:0.7439@58 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2622 (sup:0.030 A:0.232 B:0.000 proto:1.590) | Route: A:63.54% B:0.00% C:36.46% capA:0.00 | MA:63.54% geomDrop:0.00% | A-Prec:77.38% B-Prec:0.00% | proto Ashare:55.80% Auniq:18406.6 dirty:22.51% lab×48.6 | rel r:0.896 m:0.000 alpha:1.000
Server:  20%|██        | 61/300 [2:15:26<9:19:37, 140.49s/it]Round 61/300 | Acc:0.7244 Best:0.7439@58 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2715 (sup:0.033 A:0.238 B:0.000 proto:1.610) | Route: A:62.28% B:0.00% C:37.72% capA:0.00 | MA:62.28% geomDrop:0.00% | A-Prec:79.13% B-Prec:0.00% | proto Ashare:55.29% Auniq:18366.9 dirty:20.76% lab×48.6 | rel r:0.892 m:0.000 alpha:1.000
Server:  21%|██        | 62/300 [2:17:46<9:16:05, 140.19s/it]Round 62/300 | Acc:0.7315 Best:0.7439@58 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2709 (sup:0.032 A:0.239 B:0.000 proto:1.592) | Route: A:60.64% B:0.00% C:39.36% capA:0.00 | MA:60.64% geomDrop:0.00% | A-Prec:73.72% B-Prec:0.00% | proto Ashare:54.63% Auniq:18254.2 dirty:26.18% lab×48.6 | rel r:0.887 m:0.000 alpha:1.000
Server:  21%|██        | 63/300 [2:20:08<9:15:44, 140.69s/it]Round 63/300 | Acc:0.6826 Best:0.7439@58 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2660 (sup:0.032 A:0.234 B:0.000 proto:1.582) | Route: A:63.79% B:0.00% C:36.21% capA:0.00 | MA:63.79% geomDrop:0.00% | A-Prec:78.82% B-Prec:0.00% | proto Ashare:55.90% Auniq:18467.9 dirty:21.07% lab×48.6 | rel r:0.897 m:0.000 alpha:1.000
Server:  21%|██▏       | 64/300 [2:22:41<9:28:04, 144.43s/it]Round 64/300 | Acc:0.7364 Best:0.7439@58 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2804 (sup:0.034 A:0.233 B:0.193 proto:1.586) | Route: A:61.90% B:28.10% C:10.00% capA:0.00 | MA:61.90% geomDrop:0.00% | A-Prec:79.72% B-Prec:45.75% | proto Ashare:55.14% Auniq:18336.9 dirty:20.16% lab×48.6 | rel r:0.891 m:0.000 alpha:1.000
Server:  22%|██▏       | 65/300 [2:25:12<9:33:53, 146.52s/it]Round 65/300 | Acc:0.7584 Best:0.7584@65 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.2867 (sup:0.031 A:0.230 B:0.192 proto:1.581) | Route: A:62.12% B:27.83% C:10.05% capA:0.00 | MA:62.12% geomDrop:0.00% | A-Prec:74.54% B-Prec:43.86% | proto Ashare:55.23% Auniq:18308.4 dirty:25.36% lab×48.6 | rel r:0.892 m:0.000 alpha:1.000
Server:  22%|██▏       | 66/300 [2:27:47<9:41:15, 149.04s/it]Round 66/300 | Acc:0.7422 Best:0.7584@65 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3047 (sup:0.029 A:0.235 B:0.202 proto:1.594) | Route: A:59.25% B:29.79% C:10.96% capA:0.00 | MA:59.25% geomDrop:0.00% | A-Prec:70.17% B-Prec:39.33% | proto Ashare:54.05% Auniq:18266.9 dirty:29.71% lab×48.6 | rel r:0.883 m:0.000 alpha:1.000
Server:  22%|██▏       | 67/300 [2:30:10<9:32:06, 147.33s/it]Round 67/300 | Acc:0.7500 Best:0.7584@65 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3096 (sup:0.025 A:0.232 B:0.194 proto:1.570) | Route: A:60.53% B:29.03% C:10.44% capA:0.00 | MA:60.53% geomDrop:0.00% | A-Prec:72.94% B-Prec:41.26% | proto Ashare:54.58% Auniq:18261.9 dirty:26.94% lab×48.6 | rel r:0.887 m:0.000 alpha:1.000
